"id";"uri";"siglaTipo";"numero";"ano";"codTipo";"descricaoTipo";"ementa";"ementaDetalhada";"keywords";"dataApresentacao";"uriOrgaoNumerador";"uriPropAnterior";"uriPropPrincipal";"uriPropPosterior";"urlInteiroTeor";"urnFinal";"ultimoStatus_dataHora";"ultimoStatus_sequencia";"ultimoStatus_uriRelator";"ultimoStatus_idOrgao";"ultimoStatus_siglaOrgao";"ultimoStatus_uriOrgao";"ultimoStatus_regime";"ultimoStatus_descricaoTramitacao";"ultimoStatus_idTipoTramitacao";"ultimoStatus_descricaoSituacao";"ultimoStatus_idSituacao";"ultimoStatus_despacho";"ultimoStatus_url"
"12670";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12670";"CON";"7";"1993";"129";"Consulta";"SOLICITA O PRONUNCIAMENTO DA COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA E DE
REDAÇÃO SOBRE A POSSIBILIDADE DE O CONGRESSO NACIONAL, NA SUA
COMPETENCIA DE REFERENDAR TRATADOS INTERNACIONAIS CELEBRADOS PELO
PRESIDENTE DA REPUBLICA, FAZE-LO PARCIALMENTE.";"";"CONSULTA, COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA,
REDAÇÃO, POSSIBILIDADE, CONGRESSO NACIONAL, EMENDA, ACEITAÇÃO,
PARTE, TRATADO, ATO INTERNACIONAL, CONVENÇÃO INTERNACIONAL, ACORDO
INTERNACIONAL, CELEBRAÇÃO, PRESIDENTE DA REPUBLICA, COMPETENCIA,
LEGISLATIVO, REFERENDO, APROVAÇÃO.";"1993-06-25T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=16348";"";"1995-02-02T00:00:00";"7";"https://dadosabertos.camara.leg.br/api/v2/deputados/74520";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Ordinária (Art. 151, III, RICD)";"Leitura e publicação";"105";"Arquivada";"923";"Arquivada, após esclarecimentos da Comissão de Constituição e Justiça e de Redação.";""
"12704";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12704";"INC";"219";"1993";"133";"Indicação";"SUGERE AO PODER EXECUTIVO, ATRAVES DOS MINISTERIOS DA FAZENDA E DA INDUSTRIA, DO COMERCIO E DO TURISMO, QUE EXAMINEM A NECESSIDADE, VIABILIDADE E SIGNIFICAÇÃO ECONOMICA DE, AO ALENCO
DE ITENS PERMISSIVOS DA LIBERAÇÃO ANTECIPADA DO FUNDO DE
GARANTIA PELO TEMPO DE SERVIÇO - FGTS, SE INCLUA A COMPRA DE
VEICULOS AUTOMOTORES POPULARES, PARA USO PESSOAL DO TRABALHADOR E
SUA FAMILIA.";"";"SUGESTÃO, EXECUTIVO, Ministério da Fazenda (MF), MINISTÉRIO DA INDUSTRIA, DO COMERCIO E DO TURISMO (MICT), EXAME, POSSIBILIDADE, TRABALHADOR, DIREITOS, ANTECIPAÇÃO, LIBERAÇÃO, SAQUE, RETIRADA, FUNDO DE GARANTIA DO TEMPO DE SERVIÇO (FGTS), AQUISIÇÃO, VEICULOS, VEICULO AUTOMOTOR,
AUTOMOVEL, USO PROPRIO, FAMILIA.";"1993-04-30T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=65941";"";"1994-01-05T10:07:07";"5";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Ordinária (Art. 151, III, RICD)";"Publicação de Despacho";"605";"Arquivada";"923";"Publicação Inicial em 05/01/1994.
DCN1 05 01 94 PAG 0094 COL 01.";""
"13060";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/13060";"MSC";"102";"1993";"134";"Mensagem";"Comunica ao Congresso Nacional a decisão de indicar o General-de-Divisão Lélio Gonçalves Rodrigues da Silva, da Terceira Divisão de Exército em Santa Maria, no Rio Grande do Sul, para assumir o Comando Militar da Operação de Paz em Moçambique (ONUMOZ).";"";"NOTIFICAÇÃO, CONGRESSO NACIONAL, DECISÃO, INDICAÇÃO, OFICIAL DO
EXERCITO, GENERAL DE DIVISÃO, COMANDO MILITAR, OPERAÇÃO, PAZ, PAIS
ESTRANGEIRO, MOÇAMBIQUE.";"1993-03-11T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=65601";"";"1993-03-19T00:00:00";"2";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"";"Encaminhamento";"180";"Arquivada";"923";"ENCAMINHADA A CDN.";""
"13111";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/13111";"MSC";"286";"1993";"134";"Mensagem";"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 463, de 28 de abril de 1993, que ""Renova a permissão outorgada à Sociedade Rádio Equatorial Ltda., pela Portaria nº 171, de 23 de julho de 1980, para explorar, sem direito de exclusividade, serviço de radiodifusão sonora em frequência modulada, na cidade de Boa Vista, Estado de Roraima""";"";"SOLICITAÇÃO, APRECIAÇÃO, CONGRESSO NACIONAL, ATO, RENOVAÇÃO,
CONCESSÃO, SERVIÇO, RADIODIFUSÃO, EMISSORA, RADIO, MUNICIPIO, BOA
VISTA, (RR).";"1993-06-28T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=20841";"";"2003-05-29T00:00:00";"15";"https://dadosabertos.camara.leg.br/api/v2/deputados/74425";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Art. 223 - CF";"Transformada em Nova Proposição";"469";"Transformado em nova proposição";"1230";"Transformada em PDC 182/2003.";""
"13116";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/13116";"MSC";"326";"1993";"134";"Mensagem";"COMUNICA O EXCELENTISSIMO SENHOR PRESIDENTE DA REPUBLICA O ENVIO DE
UM CONTINGENTE DE 19 OBSERVADORES ELEITORAIS PARA AJUDAR A
ADMINISTRAÇÃO TRANSITORIA DAS NAÇÕES UNIDAS NO CAMBOJA (UNTAC) A
MONITORAR AS ELEIÇÕES GERAIS NAQUELE PAIS, NO PERIODO DE 23 A 28 DE
MAIO PROXIMO.";"";"NOTIFICAÇÃO, CONGRESSO NACIONAL, REMESSA, FUNCIONARIOS, (TSE),
OBERVAÇÃO, ELEIÇÃO, PROCEDIMENTO, VOTAÇÃO, ELEIÇÕES, PAIS, CAMBOJA,
AUXILIO, ORGANISMO INTERNACIONAL, (ONU).";"1993-06-15T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=67276";"";"1993-08-10T00:00:00";"3";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"";"Leitura e publicação";"105";"Arquivada";"923";"LEITURA E PUBLICAÇÃO DA MATERIA.
DCN1 11 08 93 PAG 15939 COL 02.";""
"13420";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/13420";"OF";"96";"1993";"497";"Ofício Externo";"Solicita licença prévia, nos termos do art. 53, § 1º, da Constituição Federal, para apreciar denúncia oferecida contra o Deputado Federal João Batista Teixeira Santos";"INQUERITO 674-2/140).";"SOLICITAÇÃO, (STF), APRECIAÇÃO, PEDIDO, LICENÇA PREVIA, PROCESSO PENAL,  DENUNCIA, QUEIXA CRIME, CASSAÇÃO, DEPUTADO FEDERAL.";"1993-02-11T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=100002";"";"2003-05-07T00:00:00";"8";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Sem prazo determinado";"Arquivamento";"502";"Arquivada";"923";"Ao Arquivo - Guia 66";""
"13424";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/13424";"OF";"139";"1993";"181";"Ofício";"SOLICITA LICENÇA PREVIA PARA PROCESSAR CRIMINALMENTE O DEPUTADO
GETULIO AFONSO PORTO NEIVA.";"INQUERITO 641-6/140).";"SOLICITAÇÃO, (STF), APRECIAÇÃO, PEDIDO, LICENÇA PREVIA, PROCESSO PENAL,  DENUNCIA, QUEIXA CRIME, CASSAÇÃO, DEPUTADO FEDERAL.";"1993-03-01T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"";"";"2001-08-03T00:00:00";"6";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Ordinária (Art. 151, III, RICD)";"Declaração de Prejudicialidade";"435";"Arquivada";"923";"Declarada Prejudicada de Ofício pelo Presidente.";""
"13434";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/13434";"OF";"965";"1993";"497";"Ofício Externo";"Solicita licença prévia, nos termos do art. 53, § 1º, da Constituição Federal, para apreciar denúncia contra o Deputado Federal José dos Santos Freire Júnior";"INQUERITO 537-1/140).";"SOLICITAÇÃO, (STF), APRECIAÇÃO, PEDIDO, LICENÇA PREVIA, PROCESSO PENAL,  DENUNCIA, QUEIXA CRIME, CASSAÇÃO, DEPUTADO FEDERAL.";"1993-09-21T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=106276";"";"2002-02-21T00:00:00";"12";"https://dadosabertos.camara.leg.br/api/v2/deputados/74557";"";"";"";"Prioridade (Art. 151, II, RICD)";"Notificações";"1005";"";"";"Ofício nº 133/02, do STF,  comunicando que tornou-se desnecessária a solicitação formulada por esta Corte com a promulgação da Emenda Constitucional nº 35.";""
"13464";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/13464";"P.C";"9";"1993";"185";"Parecer (CD)";"OPINA, A RESPEITO DO OFICIO GP-085/92, DO SENHOR PRESIDENTE DA
CAMARA, QUE ENCAMINHA REQUERIMENTO DE INFORMAÇÃO 1930/92, DO
SENHOR IRANI BARBOSA, EM QUE 'SOLICITA A QUEBRA DE SIGILO BANCARIO
DA CAIXA ECONOMICA FEDERAL PARA O OBJETIVO ESPECIFICO DE INFORMAÇÃO
SOBRE EMPRESTIMOS DA CEF AS PREFEITURAS MUNICIPAIS', PELO
ACOLHIMENTO DO MESMO.";"";"MANIFESTAÇÃO, OPINIÃO, COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA, REDAÇÃO,
SOLICITAÇÃO, QUEBRA DE SIGILO, SIGILO BANCARIO, (CEF),
ESCLARECIMENTOS, EMPRESTIMO, PREFEITURA MUNICIPAL.";"1994-02-26T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=199963";"";"1994-02-26T00:00:00";"2";"";"2003";"CCJC";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"Ordinária (Art. 151, III, RICD)";"Apresentação de Proposição";"100";"Arquivada";"923";"Apresentação do Parecer (CD) pela Comissão de Constituição e Justiça e de Redação";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=199963"
"13613";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/13613";"PDC";"237";"1993";"135";"Projeto de Decreto Legislativo";"Aprova o texto da Convenção nº 169 da Organização Internacional do Trabalho sobre povos indígenas e tribais em países independentes (AUTOR: COMISSÃO DE RELAÇÕES EXTERIORES)";"CONVENÇÃO QUE REVISA PARCIALMENTE A CONVENÇÃO 107).";"APROVAÇÃO, TEXTO, ATO INTERNACIONAL, CONVENÇÃO INTERNACIONAL,
(OIT), NECESSIDADE, PRESERVAÇÃO, TRADIÇÃO, COSTUMES, GRUPO
ETNICO, TRIBO, INDIOS, PROTEÇÃO, TERRAS INDIGENAS, RESERVA
INDIGENA, GARANTIA, DIREITOS HUMANOS, DIREITOS E GARANTIAS
FUNDAMENTAIS, GRUPO INDIGENA.";"1993-04-02T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=65678";"";"2002-06-20T00:00:00";"12";"https://dadosabertos.camara.leg.br/api/v2/deputados/74090";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Urgência";"Transformação em Norma Jurídica";"251";"Transformado em Norma Jurídica";"1140";"TRANSFORMADO NO DECRETO LEGISLATIVO 143/02. DOFC 21 06 02 PAG 002 COL 03.";""
