"id";"uri";"siglaTipo";"numero";"ano";"codTipo";"descricaoTipo";"ementa";"ementaDetalhada";"keywords";"dataApresentacao";"uriOrgaoNumerador";"uriPropAnterior";"uriPropPrincipal";"uriPropPosterior";"urlInteiroTeor";"urnFinal";"ultimoStatus_dataHora";"ultimoStatus_sequencia";"ultimoStatus_uriRelator";"ultimoStatus_idOrgao";"ultimoStatus_siglaOrgao";"ultimoStatus_uriOrgao";"ultimoStatus_regime";"ultimoStatus_descricaoTramitacao";"ultimoStatus_idTipoTramitacao";"ultimoStatus_descricaoSituacao";"ultimoStatus_idSituacao";"ultimoStatus_despacho";"ultimoStatus_url"
"15102";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/15102";"PL";"151";"1987";"139";"Projeto de Lei";"Reajusta os valores de vencimentos, salarios, proventos e gratificações dos servidores da Câmara dos Deputados.";"";"Fixação, percentual, reajustamento, vencimentos, salário, proventos, gratificação, servidor, funcionários, Câmara dos Deputados, aumento, salário-família, aposentado.";"1987-03-12T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=30783";"";"2011-02-09T00:00:00";"13";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Ordinária (Art. 151, III, RICD)";"Arquivamento";"502";"Arquivada";"923";"Arquivado, nos termos do § 4º do artigo 164 do RICD (prejudicialidade).
DCD do dia 10/02/11 PÁG 5588 COL 01.";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=920730"
"15115";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/15115";"PL";"167";"1987";"139";"Projeto de Lei";"Dispõe sobre a verba honorária nos processos em que o advogado é empregado da parte.";"";"Normas, definição, honorários advocatícios, processo, empregado, fixação, verba, juiz, pagamento, profissional liberal, proibição, transferência, empregador.";"1987-03-23T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=33932";"";"1995-06-13T00:00:00";"26";"https://dadosabertos.camara.leg.br/api/v2/deputados/74305";"180";"PLEN";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"Ordinária (Art. 151, III, RICD)";"Leitura e publicação do Parecer";"330";"Pronta para Pauta";"924";"LEITURA E PUBLICAÇÃO DOS PARECERES DA CCJR, CTASP E CEIC AO PROJETO E A EMENDA DE PLENARIO.
PRONTO PARA A ORDEM DO DIA.  PL. 167-B/87.
DCN1 27 06 95 PAG 14160 COL 02.";""
"15170";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/15170";"PL";"217";"1987";"139";"Projeto de Lei";"Dispõe sobre a reposição florestal obrigatória, e dá outras providências.";"";"Obrigatoriedade, reflorestamento, reposição, floresta, empresa, consumo, matéria prima, madeira, proteção, meio ambiente.";"1987-03-12T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=18728";"";"1995-03-29T00:00:00";"18";"https://dadosabertos.camara.leg.br/api/v2/deputados/73777";"180";"PLEN";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"Prioridade (Art. 151, II, RICD)";"Leitura e publicação do Parecer";"330";"Pronta para Pauta";"924";"LEITURA E PUBLICAÇÃO DOS PARECERES DA CCJR, CAPR E
CDCMAM.  PL. 217-A/87.
DCN1 12 04 95 PAG 6199 COL 02.";""
"21626";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/21626";"PRC";"1";"1987";"141";"Projeto de Resolução";"Dá nova redação aos art. 1º e 2º da Resolução nº 18, de 26 de novembro de 1971.";"Inclui a assistência médico hospitalar entre os objetivos do Fundo Rotativo da Câmara dos Deputados.";"Alteração, Resolução, Fundo Rotativo, Camara dos Deputados, ampliação, assistencia social, assistencia medico-hospitalar, acrescimo, fonte, receita, contribuição, ressarcimento, Deputados, funcionarios.";"1987-03-16T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=51348";"";"2015-01-31T00:00:00";"6";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Ordinária (Art. 151, III, RICD)";"Arquivamento";"502";"Arquivada";"923";"Arquivado nos termos do Artigo 105 do Regimento Interno da Câmara dos Deputados.";""
"25034";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/25034";"PL";"80";"1987";"139";"Projeto de Lei";"Concede Pensão Especial a Gelson José Braz.";"";"CONCESSÃO, PENSÃO ESPECIAL, TRABALHADOR RURAL, ACIDENTE, AERONAVE
MILITAR, (MAER), MUNICIPIO, LUZIANIA, (GO).";"1987-04-28T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=57094";"";"1997-12-30T00:00:00";"29";"https://dadosabertos.camara.leg.br/api/v2/deputados/74429";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Prioridade (Art. 151, II, RICD)";"Transformação em Norma Jurídica";"251";"Transformado em Norma Jurídica";"1140";"TRANSFORMADO NA LEI 9599/97.
DOFC 31 12 97 PAG 31748 COL 02.";""
"159679";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/159679";"IAN";"1";"1987";"496";"Indicação da ANC (1987-88)";"SUGERE SEJA FEITO VEEMENTE APELO AOS EXCELENTISSIMOS SENHORES PRESIDENTE DA REPUBLICA E MINISTRO DAS MINAS E ENERGIA NO SENTIDO DE SEREM TOMADAS MEDIDAS QUE ESPECIFICA PARA EVITAR 'LOCKOUT' DE ENERGIA NO NORDESTE.";"";"SUGESTÃO, SOLICITAÇÃO, PRESIDENTE DA REPUBLICA, MINISTRO DE ESTADO, (MME), MEDIDA PREVENTIVA, PREVENÇÃO, LOCAUTE, ENERGIA ELETRICA, REGIÃO NORDESTE, SUSPENSÃO, FORNECIMENTO, ENERGIA, FABRICA, ALUMINIO, UTILIZAÇÃO, USINA TERMOELETRICA, SÃO LUIZ, CAMAÇARI, BONGI, LIGAÇÃO, USINA HIDRELETRICA, TUCURUI, PRESIDENTE DUTRA.";"1987-05-19T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"";"";"1989-09-13T00:00:00";"7";"";"";"";"";"Ordinária (Art. 151, III, RICD)";"Não Informado";"5";"";"";"ARQUIVADO NOS TERMOS DO ATO CONJUNTO 01/89. DCN1 16 09 89 PAG 9574 COL 03.";""
"159680";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/159680";"IAN";"2";"1987";"496";"Indicação da ANC (1987-88)";"SUGERE A MANIFESTAÇÃO DA ASSEMBLEIA NACIONAL CONSTITUINTE SOBRE A CONVENIENCIA DE SUSPENSÃO DOS PROCESSOS DE CONCESSÃO DOS DIREITOS DE EXPLORAÇÃO DOS CANAIS DE RADIO E TELEVISÃO NA FORMA QUE PROPÕE.";"";"SUGESTÃO, MANIFESTAÇÃO, ASSEMBLEIA CONSTITUINTE, CONVENIENCIA, SUSPENSÃO, PROCESSO, CONCESSÃO, DIREITOS, EXPLORAÇÃO, RADIO, RADIODIFUSÃO, TELEVISÃO, PRAZO, PROMULGAÇÃO, CONSTITUIÇÃO FEDERAL.";"1987-04-19T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"";"";"1989-09-13T00:00:00";"8";"";"";"";"";"Ordinária (Art. 151, III, RICD)";"Não Informado";"5";"";"";"ARQUIVADO NOS TERMOS DO ATO CONJUNTO 01/89. DCN1 16 09 89 PAG 9574 COL 03.";""
"159681";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/159681";"IAN";"3";"1987";"496";"Indicação da ANC (1987-88)";"SUGERE QUE A MESA ENVIE APELO AS AUTORIDADES QUE MENCIONA, NO SENTIDO DE SEREM ABERTAS FRENTES DE TRABALHO PARA ATENDER AOS FLAGELADOS DA SECA DO NORDESTE.";"";"SOLICITAÇÃO, AUTORIDADE, PRESIDENCIA DA REPUBLICA, MINISTRO DE ESTADO, (MINTER), (MT), IRRIGAÇÃO, GOVERNADOR, ESTADO, (PE), SUPERINTENDENTE, (SUDENE), ABERTURA, FRENTE DE TRABALHO, MEDIDA DE EMERGENCIA, EXECUÇÃO, OBRA PUBLICA, CALAMIDADE PUBLICA, SECA, REGIÃO NORDESTE.";"1987-03-12T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"";"";"1989-09-13T00:00:00";"7";"";"";"";"";"Ordinária (Art. 151, III, RICD)";"Não Informado";"5";"";"";"ARQUIVADO NOS TERMOS DO ATO CONJUNTO 01/89. DCN1 16 09 89 PAG 9574 COL 03.";""
"159682";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/159682";"IAN";"4";"1987";"496";"Indicação da ANC (1987-88)";"SUGERE A TRASMISSÃO DOS PROGRAMAS EDUCATIVOS QUE MENCIONA, POR EMISSORAS DE RADIO E DE TELEVISÃO.";"VERSANDO SOBRE PARLAMENTARISMO, PRESIDENCIALISMO, REFORMA AGRARIA, PODER LEGISLATIVO, PODER JUDICIARIO, E A QUESTÃO CAPITAL TRABALHO).";"SUGESTÃO, MESA DIRETORA, ASSEMBLEIA CONSTITUINTE, REQUISIÇÃO, HORARIO, CONCESSIONARIO, RADIO, TELEVISÃO, TRANSMISSÃO, PROGRAMA, EDUCAÇÃO, PARLAMENTARISMO, PRESIDENCIALISMO, PROPRIEDADE RURAL, REFORMA AGRARIA, FUNCIONAMENTO, LEGISLATIVO, JUDICIARIO, RELAÇÃO, CAPITAL SOCIAL, TRABALHO, DIREITOS, TRABALHADOR.";"1987-08-18T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"";"";"1989-09-13T00:00:00";"5";"";"";"";"";"Ordinária (Art. 151, III, RICD)";"Não Informado";"5";"";"";"ARQUIVADO NOS TERMOS DO ATO CONJUNTO 01/89. DCN1 16 09 89 PAG 9574 COL 03.";""
"162574";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/162574";"MSC";"18";"1987";"134";"Mensagem";"SUBMETE A CONSIDERAÇÃO DO CONGRESSO NACIONAL O TEXTO DA CONVENÇÃO INTERNACIONAL SOBRE O SISTEMA HARMONIZADO DE DESIGNAÇÃO E DE CODIFICAÇÃO DE MERCADORIAS, ASSINADO PELO BRASIL EM 31 DE OUTUBRO DE 1986.";"";"SOLICITAÇÃO, CONGRESSO NACIONAL, APRECIAÇÃO, TEXTO, ATO INTERNACIONAL, ACORDO, SISTEMA, DESIGNAÇÃO, CODIFICAÇÃO, MERCADORIA, COMERCIO EXTERIOR, (NBM).";"1987-03-16T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"";"";"1987-12-04T00:00:00";"5";"";"";"";"";"Ordinária (Art. 151, III, RICD)";"Não Informado";"5";"";"";"VIDE PROJETO DE DECRETO LEGISLATIVO 07/87.";""
